Timestamp,Day Index,Day,Temp (F),Temp (C),OBS_1,OBS_2,OBS_3,OBS_4,OBS_5,OBS_6,OBS_7,OBS_8,OBS_9,OBS_10,OBS_11,OBS_12,OBS_13,OBS_14,OBS_15,OBS_16,OBS_17,OBS_18,OBS_19,OBS_20,OBS_21,OBS_22,OBS_23,OBS_24,OBS_25,OBS_26,OBS_27,OBS_28,OBS_29,OBS_30,OBS_31,OBS_32,OBS_33,OBS_34,OBS_35,OBS_36,OBS_37,OBS_38,OBS_39,OBS_40,OBS_41,OBS_42,OBS_43,OBS_44,OBS_45,OBS_46,OBS_47,OBS_48,OBS_49,OBS_50,OBS_51,OBS_52,OBS_53,OBS_54,OBS_55,OBS_56,OBS_57,Class
02:58:46,2,2024-09-08,89,31,0.7975084549955573,0.47345067353553344,0.9377762366726495,0.7174385705296922,0.30375450204125903,0.0016883526798164967,-0.2894053396761318,-0.6196199624162224,-0.8643865785876754,-0.7560686155552477,-0.7140044290893522,-0.5818107569756253,-0.3670700221512047,-0.40991252828303665,-0.449832978929055,-0.11613974323925266,-0.09848539857191477,-0.13640903057962792,-0.03655770140336817,0.15864951180178435,0.05420413045773719,-0.03703892157744299,0.08476457514548127,0.07926808361795946,0.0784538204060443,0.1288153698608892,0.09078250118372241,0.07462979903338814,0.052033659463504287,0.10962688676392308,0.18943872611887086,0.24902010834100446,0.09419080318521217,0.052484200482870065,0.1532054324425864,0.14444084379448713,-0.26195749079639974,-1.0215651517534485,-1.0637019752650976,-0.7723097294568386,-0.408201311749691,-0.06904617224657902,0.42147128566150066,0.8026512199531146,0.8639739050579677,0.8729831178919276,0.9041300293262706,0.7413246855850222,0.5199419396000425,0.38915122914411004,0.5318753167315814,0.45719991754163036,0.1767837252985772,0.2347191532588524,-0.06521251994408005,0.30786802551796816,-0.06566048933135818,0
19:50:37,2,2024-09-08,86,30,-0.40296272118143683,-0.022561225600989998,0.0054173078032810585,-0.040373614525104295,-0.12212686546403434,-0.11652544057617249,-0.06046197153490127,-0.013929183794376486,0.19229910422061652,0.20704927202019327,0.03316644264697515,-0.2220090203713736,-0.15908446759925618,0.028976332990045307,0.10494741149742719,0.06853665808030426,-0.023896782638350763,0.035913576625875215,0.10534216053652792,-0.07540152759651185,-0.2932168183531175,-0.2812791190953787,-0.1779279558933301,-0.12087883687477602,0.0031103403087299696,0.003416068262605594,0.1174716131742783,0.16806780547818378,0.1817662379023771,0.34428614438620125,0.3452643838406605,0.12694027060143667,0.03612743076001107,0.07434909743361018,0.11902708839413705,0.14858116630705792,0.12231115076228302,0.30225630953843746,0.26208253651849484,0.18808840450378347,0.11697910191290707,-0.03885322147816209,-0.27993837081673034,-0.5603096953630431,-0.42969301361517565,-0.1723595563707741,-0.021167407129867092,-0.14223231594704697,-0.30356134675186697,-0.24581777021336892,-0.15150337059656035,-0.1775184004070262,-0.05793747272344744,-0.026461117697059486,0.08553329508970667,-0.37715161449291623,-0.01834299877378063,0
21:43:11,3,2024-08-08,87,30,-0.12372268672287515,-0.005734863240901443,0.23703178855089316,0.5799205292263122,0.5015421034294852,0.288267245421608,0.17040529045625558,0.1905644874445104,-0.011490277463839788,-0.2018722891850219,-0.3447130786909376,-0.4674812331948351,-0.4849285030639755,-0.24263111804370624,-0.025481090887606694,-0.1234536601231955,-0.1858086562502336,-0.07647073242119204,-0.0005830885171973256,-0.0712220447501137,-0.04299101593577573,-0.09548956713729086,-0.09596788620922095,0.06467403733203084,-0.018416368290502697,-0.0029601674118834038,0.018927199670687317,0.007598185714295603,0.22230766866452484,0.14077634574033168,0.04624758118533443,0.013137032030653143,-0.02193594166519003,0.09422627647973755,0.13712150583155142,0.20033519771419286,0.07453721154147382,0.0026546104039580037,-0.2133101280631496,-0.25474646994491834,-0.5212713158243579,-0.5059559304248475,-0.1654225085345702,0.06936230644968475,0.1470895647524565,0.19528932582534628,0.2359506415844933,0.2872060032333442,0.5097332211741924,0.6463766311501142,0.4529498908711481,0.30676343309276044,0.03858339375289914,0.16942408551987442,0.14535306296025696,0.02902990282122995,0.02897449178379692,0
17:15:37,2,2024-09-08,86,30,0.2860033451462294,0.027917861479275663,-0.37224706844760236,-0.5216867590869345,-0.5511983555723636,-0.2974283666194284,-0.18936285947996384,-0.12299247512178282,-0.003942522586637703,0.12992810038938513,0.19977695887323668,0.26725408874936124,0.3262151596886237,0.3941174757705192,0.39519675483313643,0.2824687269356326,0.1361958564385671,0.06213658207019091,0.20527164077589138,0.0374445092562381,-0.06573881615553408,0.06524970815229078,0.049038390924202924,0.03757080851530624,0.23559879318044274,0.22233349308672787,0.27350026788829734,0.0766610600430576,-0.08378013358969068,-0.23717042317342604,-0.25698072573274267,-0.16480985009820837,-0.09401461088268105,-0.025036797797026698,-0.007633833667763445,-0.064645443090338,-0.08747875625083566,-0.014764093034093127,0.11149231357648323,0.2683522254976107,0.4606524037714344,0.4424579348889549,0.2558322705748047,-0.18967997277707038,-0.507931659892173,-0.5213718592850635,-0.5092003913138122,-0.387390590115163,-0.21338433399019094,-0.1306959119729195,-0.3189792742516261,-0.426872025315427,-0.48131309158560404,-0.5394937927890292,-0.471986941463822,-0.4474100391094172,-0.362017403876186,0
20:37:34,2,,86,30,-0.6091305970900945,-0.32470416711040617,-0.7587629535168658,-0.517297885428316,-0.3805267963099427,-0.08965866938162954,0.19349201665537127,0.5021738912371,0.6583729678878453,0.6303189581799774,0.5759388460232497,0.6741326880868797,0.6416599174257457,0.6045682822006446,0.683609077008493,0.49091535812800374,0.2799153847008002,0.21760154291863396,0.08335767488386797,-0.13600402886928498,-0.16500194438720683,-0.17899048936564496,-0.2514818645841973,-0.16257611197742924,-0.05285910204927496,-0.058220876590788055,-0.04471606738371519,-0.12849630193355893,-0.21351271202856348,-0.12918563205520955,-0.2759324949151225,-0.2455066919938549,-0.12805176023538514,0.06242279000593375,0.08886972599844646,0.022301329673648694,0.22409041258052873,0.6819840444879521,0.7182823295487064,0.6613681765708336,0.5543814860964873,0.24531572693046785,-0.12452398629094157,-0.6061402524570074,-0.7826766735625593,-0.7433165761868689,-0.7401153267833971,-0.668746730267833,-0.6812839285083213,-0.6163662514248156,-0.38057960663050083,-0.24758470823252726,-0.3672429766590126,-0.3809200568515113,-0.34516903357825535,-0.3266533717998062,-0.32466149027809843,1
20:51:58,3,2024-08-08,86,30,-0.19679484527277913,-0.18570378239663118,-0.21882091559568098,0.021070616695554885,-0.0009022065486699314,-0.03234289083327124,0.1819486535558134,0.42621909906265626,0.5866692965544255,0.27520286555439577,0.06580149221706762,0.033551091609216425,0.14076137354646961,0.1548870718798639,0.07371805177143316,-0.028372740631938478,-0.14942396555093407,-0.17574353874610146,-0.05054782863687905,-0.2258629100668451,-0.25185718158992054,-0.0495640599116961,0.1940446680576268,0.13972913251680666,0.2980262481182175,0.22870972876121684,0.098994535642355,0.011660707733634545,-0.07161770436104635,-0.21640411718915364,-0.21907718736798304,-0.15239495134503198,-0.051968720505811285,0.15187009571350693,-0.011654815320522191,-0.20127608600517422,-0.13317556767943578,0.4259291039486005,0.5145426161565732,0.3375451746302203,0.1392955500855387,-0.0637180044639172,-0.19609640021729166,-0.2693852894622258,-0.29504976188266846,-0.3282291285460878,-0.28483623415542136,-0.3001866402432828,-0.21168288091921592,-0.17566538784809504,-0.20540366142807576,-0.20224768552190892,-0.17200758765003885,-0.24100205455370138,-0.17049531139624854,-0.4759525241098707,-0.20014177828447333,0
17:08:09,2,2024-09-08,86,30,0.22858950628559052,-0.005734863240901443,-0.5123959580719537,-0.6416493057558406,-0.6819933822968358,-0.4962424734590462,-0.2951770212259107,-0.04509012417363544,0.13191706520299984,0.3325953653726716,0.40074015885749026,0.4118473100015372,0.38861082605420827,0.3779289521989711,0.3584563316260846,0.3629218126590039,0.3217577790049946,-0.02964393698491402,0.00741126990195175,0.06252140633462698,0.16380716788020921,0.22598898344187243,0.25288779501032055,-0.06458751548619417,-0.10882854440727989,-0.29201618465538465,-0.48816592814987464,-0.3539662740068702,-0.284460215862322,-0.10634269547250991,0.21891925595812836,0.25936585730198475,0.34446396019038933,0.1697595568550216,0.07479629021379085,0.10717794118134999,-0.15602397339373583,-0.23772349704114762,0.06720107153471512,0.449637752225048,0.5558692493079961,0.5436931227595293,0.2885510883697076,-0.06613673191507946,-0.2259086326146242,-0.31806372166508906,-0.5059250021582153,-0.7098806688866445,-0.7204173491407467,-0.5516102061645628,-0.4152297935936179,-0.2826178621452778,-0.3672429766590126,-0.3249528559323874,-0.26142135855948495,-0.07196658256499018,-0.25991124004141336,0
20:42:38,2,2024-09-08,87,30,0.19205342701063854,-0.07377189365343342,-0.556653502163854,-0.6665195898213454,-0.6118106850300459,-0.44430004914959653,-0.0662336530846802,0.2762570734874725,0.36023665023836293,0.443793333770581,0.4900571366282696,0.4757373379966847,0.46140577014739026,0.45167667069157913,0.580735892028748,0.6426791334698179,0.2599038048161854,0.0003252120943039151,0.02939575555461171,0.11685468333780288,0.09763174905909403,-0.018251214076063317,0.07215533365561833,-0.031229695404071587,-0.005500343130963097,-0.005085579303379737,-0.15557853257525506,-0.2828721386684387,-0.2763519297098925,-0.3804579344649056,-0.3412108109877641,-0.28275138825338403,-0.1700976506122549,-0.1462875899784037,0.0627333452555146,0.13201987625677475,0.030917527905082797,0.1472298489397824,0.44958212782864654,0.6807422023279642,0.7656438621307335,0.7372832188629085,0.366258280632602,0.0773328381182003,-0.2550206870432744,-0.5738931281702235,-0.6565929033156749,-0.6243220765595168,-0.6098228995273705,-0.7692624694004124,-0.8194819748299834,-0.5711261884855762,-0.40453512961578286,-0.33428072275224135,-0.11067554352569826,-0.37056488718511926,-0.5089506640286636,1
14:47:50,2,2024-09-08,86,30,-0.820517912895174,-0.3554305679418722,-0.8502285446401268,-0.6723714213661701,-0.33746014116895795,-0.018013946196181668,0.17232918430618188,0.44764224557339677,0.628181948379037,0.5872745833162705,0.5398685280773581,0.4757373379966847,0.4232750851461997,0.4678651942631273,0.2831384640516284,0.2952680814825326,0.39452716040359365,0.2138553992837317,0.18728433433280595,0.11267520049140474,0.012844493694540203,-0.15811525880855642,-0.08966326546428947,-0.06458751548619417,-0.10237053182751009,-0.204874297104035,-0.15147251534593875,-0.05740216659512746,0.07027730330647078,0.014101879236270024,0.06098784610496318,0.11659452164045635,-0.045962164737687036,-0.0409385410339286,0.060722854429135234,0.038862619723931874,0.186702112320765,0.4938620473569999,0.7921010662849867,0.8080572287319661,0.5008220104821713,0.08902280530572139,-0.48238605592269207,-0.9428952154517891,-0.8827493606610444,-0.8127801898736935,-0.9038847845632445,-0.6703920878125855,-0.38012673494574284,-0.3411530590687411,-0.37672958585682115,-0.4206897040367063,-0.365049320602732,-0.18503485363457742,-0.09392600852194417,-0.13563827987369417,-0.11546837412880823,1
04:05:12,2,2024-09-08,89,31,4.74705293201779e-15,0.022796794674031323,0.3845569355238945,0.6281981394711158,0.6514778657721728,0.45842346298704667,0.15886192735669774,0.019179315358586153,-0.20395802683249298,-0.27181939833854557,-0.33612490775143955,-0.3918219895163709,-0.5889212803399498,-0.5502130659031202,-0.3028712861008478,-0.23681937182430965,-0.3258897154425367,-0.3031124223327777,-0.23641666188209506,-0.2906448941860164,-0.2249734176938425,-0.14767764353001217,-0.0056016555318698395,0.14598372378220464,0.10428587072512349,0.0693038368989919,0.11131258733030386,0.1050987141784302,0.13311652098779977,0.12416330095291377,0.2441882815346348,0.1310785701858288,-0.045962164737687036,0.15783324942734517,0.2336250654977613,0.16307229510105573,0.2344760515415742,0.11761805309509547,-0.3993333446385757,-0.8442703965547527,-0.9393327782583242,-0.8149896618192326,-0.47625127758614777,0.13511919271493797,0.6001459117983252,0.8289330214075998,0.7763898522579896,0.7594236185772992,0.8857543498596717,0.7183277925503951,0.6031007010446553,0.6282441395862358,0.44440976416481087,0.1880798191595824,0.08074771366006264,-0.1290515525658972,-0.03079496997314314,0
15:58:48,2,2024-09-08,86,30,-0.24898924423699628,-0.2888566994736958,-1.0567637504023286,-1.022018356169445,-0.6819933822968358,-0.3995220971586916,-0.20860179797922693,-0.004191389925858062,0.27532440786983947,0.6912984892368954,0.9727123434280581,0.9935828280626171,0.8357797683408976,0.5883797586290965,0.5458324899820488,0.38486356331083243,0.28719232284066004,0.31312820560864113,0.3391771442966384,0.10431623479860845,0.0252523847234993,0.02141172398240488,-0.007703195780180331,-0.19176420454928653,-0.13681326558628235,-0.1326102927931597,-0.1802146359511528,-0.3884977111712512,-0.3331099327768993,-0.2766264045435436,-0.32647054606813536,-0.37379397911001083,-0.2161479115012075,0.052484200482870065,0.09892218013034332,0.096827134899923,0.3923377637494655,0.6697909520813163,1.0873760132301074,1.1415672435511446,0.9248345257621726,0.41759315190319973,-0.3556006369674433,-0.9329320508661447,-1.1065482790812928,-1.1075769894226564,-1.033262656209324,-0.9780739486812949,-1.0351861672711253,-0.968926942286192,-0.8060069021221046,-0.5773085097642969,-0.38259856905297684,-0.10341601896085495,-0.08196205494783412,-0.08953118871911543,0.026484097543924418,1
18:57:48,2,2024-09-08,87,30,0.5782919793458453,0.28250803979713723,0.1322889342000622,-0.28322462363532863,-0.5288674973511123,-0.5732605508834027,-0.5029575570179519,-0.3158007937184476,-0.08696782623586065,0.011556069514191272,-0.0011862411110169137,-0.0942289643810786,-0.15908446759925618,0.06854827949827401,0.2721163370895129,0.286125685377604,0.33813088981967937,0.22322075837098732,0.21326599919504044,0.3112006356953167,0.20723478648156604,0.0422869545394934,0.15621694358803798,-0.08543615303752078,-0.32409563039960654,-0.294141596546881,-0.21511578240034127,-0.10818369183686423,-0.05337406051807986,-0.1271090014567823,-0.13484710211296164,0.07934982538092719,-0.043959979481645615,0.0385701751505809,0.11701659756775767,0.1796335851513389,-0.26195749079639974,-0.49900404861191455,-0.17935350916446074,0.29464554616800237,0.5752101710576102,0.7550437781384478,0.7118507935912639,0.378220408604662,0.16164559196678158,-0.05884584619962172,-0.1898499486431099,-0.24424448372169927,-0.21508578706116593,-0.20984218951322847,-0.18230353678599773,-0.03944655851559767,-0.10839156201790133,-0.24333402125866488,-0.15853135782213848,-0.3003064625686183,-0.008381421814290618,0
23:24:18,2,2024-09-08,85,29,0.2364186661302231,0.12887603563980699,-0.043265990697809384,-0.2700580026594731,-0.22421078876118333,-0.22936587959325289,-0.16050445173106925,-0.1522058567273381,-0.20395802683249298,-0.3166572888215735,-0.0922208530696959,0.28406725401124217,0.4995364551485808,0.3347595560081762,0.23904995620316627,0.16910301523451843,0.027041784340668555,-0.005294003358049448,0.2292547160333386,0.3425467570433028,0.3644014061817146,0.3241025670601885,0.2192631510373527,0.18142640761945988,0.0784538204060443,-0.1326102927931597,-0.19047967902444352,-0.05130838356611905,-0.1749983528045231,-0.2870095575356798,-0.22539444376210965,-0.03238426339766027,0.03612743076001107,-0.052864848461605024,-0.09207444837569712,0.0078102008796509135,-0.15394684560152674,-0.19766047913363,0.022909829492947002,0.25174591770578436,0.37584990071543417,0.46554666194715605,0.3642133545204206,0.08331073686958695,-0.15130899314120808,-0.30959254926425683,-0.31922782028918933,-0.3544834392201139,-0.4379761393588935,-0.1882568410931442,-0.08605301744400592,-0.10951286634109872,-0.18736318004400307,-0.14305945294523442,-0.273385312133595,-0.15320288602781942,-0.25244005732179586,0
02:46:14,2,2024-09-08,88,31,0.4295379422978265,0.34176609854353607,0.7563203058958579,0.6252722236987035,0.4935667969218954,0.36170308668669204,-0.008516837586890981,-0.43460187891437235,-0.7757004587805509,-0.9748775211124243,-0.7535100154110431,-0.6255249866565158,-0.6374512430687378,-0.5951811869351983,-0.44064787312729203,-0.43246664846978083,-0.25857803764883264,-0.0895822351433499,-0.16446743610975337,-0.18406808160286367,-0.07401074350817347,0.12370035371213865,0.11208459837351765,0.18351127137459253,0.29372090639837095,0.2627163190251582,0.34124955217201614,0.34275625230975826,0.24663252712181347,0.0950904725749324,0.04835333331670997,0.11038707226386815,0.05414709806438382,0.046521046769031855,-0.0036128520150046986,-0.046013991783769415,-0.00023938897805363983,-0.5686788623641191,-0.9396864975481467,-0.8581089863812745,-0.507881446920779,0.010876344493348152,0.47463936457821787,0.5057489153009107,0.6783845580753226,0.7493040008397766,0.7501867390132141,0.693609316787201,0.5845971562970933,0.5222608777346297,0.4452498493237888,0.3294319444480696,0.14387888445436814,0.008518382877392998,0.11663957438239282,0.07952814551434001,0.18337893465589208,0
20:34:37,3,2024-08-08,86,30,0.1763951073213734,0.08424959633696343,0.18834849004980272,0.29903261507472734,0.5015421034294852,0.506783651137224,0.4512937925454964,0.4242715402889526,0.3828799148699692,0.2465066156452579,0.02801354008327634,-0.052196051226376286,-0.0672241810054789,-0.015991788042032763,-0.19999810112110275,-0.3940685848290809,-0.5059939344040693,-0.447338952276514,-0.30037152923528765,-0.24467058287563678,-0.061602852479214376,-0.014076167964645612,0.000702965213061633,-0.03748428666946957,-0.029179722590119028,-0.11560699766118904,-0.14120747227264804,-0.05333964457578852,0.07635851792079293,0.022408401629978984,0.1157374015207271,0.19315306395171072,0.1782825839389517,-0.027024515701639436,-0.2629661686179438,-0.23853898861831138,-0.014779283523517312,0.03400827659245004,0.043579075779105456,-0.022258160859349882,-0.0987465637558655,-0.060165892608809335,0.014530989337395772,-0.02429144065537287,-0.12401644211434851,-0.046986204838456544,-0.014616628818673198,0.037111656430970794,0.1183990148499379,0.21826722081844288,0.1353231770425752,0.012072785473741337,0.07148823459710821,-0.08942421873107395,-0.010178333503173783,0.12343966089965311,0.17092696345652958,0
22:09:52,2,2024-09-08,86,30,0.23902838607843396,-0.02329280657316776,-0.19226638914054073,-0.3212615286766891,-0.37574161240538884,-0.2920550123805198,-0.16627613328084817,-0.05482791804215387,0.12625624904509827,-0.0027920554403776826,-0.06130343768750303,0.10248506918292821,0.18235848445685932,0.3221684821191943,0.41172994527630974,0.2842972061566183,0.06706494410989802,0.06026351025273979,0.12532805658440063,0.14402132183939084,0.17828304074732815,-0.030776352410316433,-0.14640485216867274,-0.11253938185424538,0.018179036328192837,0.13094078175238555,0.010715165212054735,-0.2056842203009988,-0.21351271202856348,-0.05027366931497443,-0.029559495544184848,-0.14825665176063985,-0.2581938018780773,-0.14231215416917822,0.012471074596030285,0.22310697153333223,0.21370477361948323,0.2587095509433096,0.2561770375795924,0.291877828202698,0.2850963448133988,0.3287903555255029,0.25378734446262324,-0.022298807738243984,-0.11127991830181405,-0.1283094598864463,-0.2619085100662427,-0.29525056760902546,-0.22189159934506603,-0.038958181187561336,-0.1611284225307595,-0.1981261380027618,-0.27291576623894664,-0.2549938547834824,-0.08914042709230016,-0.15320288602781942,-0.10052600868957322,0
02:56:06,2,2024-09-08,89,31,-0.07413800770686886,0.1881340943862058,0.9303999793239994,1.0714743789915855,0.7519667277678038,0.551561603128129,0.28776281530176034,-0.2787971770180776,-0.6756927066576233,-0.9192785369134696,-0.9682142888984936,-0.8878103647418581,-0.8038396867102966,-0.6527403818562583,-0.6666014758506605,-0.6080006536844093,-0.3495397643970814,-0.2693971296186575,-0.22042794504379692,0.091777786259414,0.37060535169619413,0.2719144906674672,0.31383246221132477,0.2585663665593683,0.08921717470566064,0.10543583905442956,0.18727390607265523,0.06244223297537131,0.14325187867833672,0.22591820027584852,0.19996748677574852,0.09797217351069178,0.18428913970707594,0.29896122065484954,0.0627333452555146,-0.010821250426917662,0.032994655697291896,-0.3108820514809624,-0.6768917947669892,-0.7736935884394908,-0.7503868503967095,-0.7084263061659964,-0.349465858630899,0.29054456025099107,0.6529115104502538,0.9000908695745908,0.9237823642598523,0.6426032328998749,0.6101189523617185,0.5834193649248685,0.5780755660157375,0.3809512884374086,0.44440976416481087,0.5798502255934502,0.41813120444996627,0.5559680874449872,0.22820603097359712,0
19:45:32,3,,87,30,0.12420070835715626,0.10327070161358527,0.15441770624601242,0.19662556304029538,0.18891008833196646,0.09840872898017113,-0.029679669936080358,-0.1522058567273381,-0.2152796591482961,-0.23953611719076542,-0.21417288041056773,-0.24218481868563072,-0.17814981009985145,0.13689982346703267,0.1563840039872997,-0.052142970504752736,0.030680253410598504,0.078994228427251,0.03739011397376078,-0.00226057778454429,-0.1339822168148091,-0.17064039714280954,-0.09386634596091047,-0.08543615303752078,-0.07223313978858437,-0.20062347332104233,-0.07551119660358738,0.09900493114942178,0.08649387561132987,0.09301384197650515,0.08415111955009408,-0.022038514436679948,0.13623669356208193,0.21150163285188908,0.1451634691370689,0.07198519982449823,0.012223377775200935,-0.0374084075035596,-0.07748365246839406,-0.0983704049052205,-0.12552630156302347,-0.125879961928305,-0.05090664625241004,0.05541387602978255,0.21441119061871008,0.17495851206334884,0.13768896691658486,0.12760632139235592,0.012908924449486681,0.04018809635274765,0.1468732393636142,0.38919438347570284,0.33033964923821946,0.05748968368162648,-0.06521251994408005,0.05757238782168347,0.06384001114201196,0
,2,2024-09-08,87,30,0.29383250499086194,0.09814963480834094,-0.23062292735352108,-0.4924276013628111,-0.45230455487825055,-0.376237562123421,-0.32403542897480536,-0.19115703220141178,-0.08130701007795908,0.022317163230117985,0.09156600503556167,-7.523891454542469e-05,0.16155992900166447,0.12790619926061705,0.029629543922971006,0.13070495159381848,0.16894207806793665,0.25318990745020525,0.3391771442966384,0.3320980499273074,0.14105936766045088,-0.11636479769437938,-0.024515517766664257,0.008382715943448981,0.020331707188116104,0.1862014909312902,0.2078039922192367,0.26150581192297945,0.18987452405480662,0.17607906591359476,0.039930324791207825,0.004860432861868886,0.05414709806438382,0.03061930353212995,0.026544510380685896,-0.12260995826632912,-0.440590480926382,-0.6226768430220776,-0.3506129783926308,0.03586391641204223,0.44428700844483787,0.6094071920790249,0.6954913846938124,0.45593309237268853,0.17984062598468797,-0.08595359788228497,-0.245531564288258,-0.2804423497062533,-0.3324860489584423,-0.3681347445938465,-0.26892900419379034,-0.18163994792617333,-0.18955683610028368,-0.054444718156621476,0.11663957438239282,-0.12685597679663155,0.17341735769640207,0
09:03:10,2,2024-09-08,85,29,-0.37164608180290654,-0.1140088471232104,-0.28078147732434156,-0.2159285608698448,-0.16359845930350111,-0.07353860666490376,0.08575396105949806,0.217830310276362,0.2432464496417306,0.398955443287553,0.3938696221058918,0.3412320159016373,0.21182310468505203,0.06315210497442464,-0.11365810658453102,-0.20573522506755254,-0.24220492683414785,0.013436714816461762,0.20127446156631684,0.3404570156201037,0.36646938801987444,0.2802645828903026,0.05954609216575538,-0.27098902724432766,-0.39513376877707435,-0.306894067895859,-0.046769075998373336,0.06447349398504078,0.09460216176375942,0.0037187262441338224,0.02940156413433015,0.025551930783829526,-0.12004301921121947,-0.2039314092121731,-0.15238917316707828,0.022301329673648694,0.2220132847883196,0.5983742679853067,0.5352118624427316,0.40120268783222124,0.15119765577760894,-0.10456729079765777,-0.16337758242238878,-0.3092379478048035,-0.61346285719603,-0.687406838341376,-0.47808419433564125,-0.3528380816753614,-0.12320732122851488,-0.15767759749802482,-0.3035791911569074,-0.2578885770303951,0.0012912407961288728,0.13211261824045845,0.17167376082329908,0.09709275166846526,0.1958309058552546,0
06:04:10,2,,89,31,4.74705293201779e-15,0.049133709672430796,0.1204869224422221,0.236125425967862,0.4552853256854646,0.40827215675723316,0.19156812280544497,0.03281222677451195,-0.18131476220088671,-0.2556777577646555,-0.3137956633087447,-0.4439428018282018,-0.5161263362467678,-0.5088423945536084,-0.39288532295812467,-0.4854925458783665,-0.33862435718729156,-0.2431741241743418,-0.03256052219379363,-0.05241437194132205,-0.10089450740425152,0.10700016926646783,0.17933388631945335,0.19185072639512318,0.1624079839430517,0.19682855038877187,0.34124955217201614,0.41994417067719814,0.562855687066566,0.5000334392682443,0.25261129006013694,0.05245087808237836,-0.025940312177272863,-0.2039314092121731,-0.17651506308363077,-0.17229382841717866,-0.20379791261454502,-0.4223617534844896,-0.5942148096223554,-0.5329021254580092,-0.48556499874814735,-0.44912214074312157,-0.19609640021729166,0.2148245094000934,0.4655026600658181,0.6019056010652951,0.5896926703889637,0.5340096349462127,0.475704159754692,0.6175961665900018,0.6743260853577293,0.47162533385864525,0.4487970762773721,0.2137314529141809,0.0927116672341727,0.2595653585941237,0.21575405977423462,0
23:06:25,3,2024-08-08,88,31,4.74705293201779e-15,0.323476574239092,0.9008949499293992,0.7949753384986192,0.49675691952493134,0.1646800979267104,0.02226546401192993,-0.15999609182215282,-0.43227761186785607,-0.7040566625949353,-0.7912979675448344,-0.6036678718160706,-0.5074602714737699,-0.6815199793167882,-0.4700402116929335,-0.11979670168122408,-0.15852013822575897,-0.28438170415826647,-0.08052667270868809,0.13984183899299268,0.05213614861957734,-0.220740950479822,-0.1337956106788098,0.10220158492441875,0.1946980468419007,0.13731701742687455,0.012768173826712881,0.15994276143950592,0.27298445711720953,0.20930515548843062,0.03361306839708122,0.029690230368221656,0.1322323230499991,0.23137881189801646,0.14315297831068952,0.11338842495020618,0.20124200686622867,-0.12450192469381526,-0.5454944433764105,-0.6975813443936202,-0.6521944784371303,-0.39051229513384167,0.0554295115810244,0.33438248442782653,0.38726401378882064,0.4833091874536433,0.46359018789848117,0.53894570758047,0.7139075896911947,0.7507058151805216,0.5723005348552179,0.4077413473118649,0.3873747067015152,0.42360845636089584,0.152531435104723,0.3891043289807974,0.16345578073691205,0
06:14:19,2,,89,31,0.24685754592306652,0.09376014897527435,0.36537866641740435,0.44971727735396294,0.44571495787635684,0.4226011013943227,0.23389378750382372,0.16135110583895515,-0.10395027470956533,-0.3704627574012071,-0.568005523117886,-0.40695383825206377,-0.34800467965060944,-0.43329595121971726,-0.3910483017977721,-0.47817862899442365,-0.4659707746348398,-0.33495464322944674,-0.1684646153193279,-0.09002971755890536,0.14933129501309025,0.2364265987204167,0.18143542656776385,0.19393559015025585,0.3690643864956853,0.19470313849727552,0.1708498371553901,0.10712997518809966,-0.15270056588534184,-0.2911628187325343,0.035718820528456756,0.14763176852339732,0.1922978807312416,0.2512559909441438,0.09490119847758458,0.0906166511310668,0.07246008374926471,-0.32481701423140324,-0.6916555421142453,-0.6685203057579241,-0.4885405251711649,-0.27151654798772784,0.00021650655212575095,0.2427213702398978,0.34905444235121724,0.4748380150528111,0.47669174452086893,0.5652714282965093,0.3072603057281651,0.3531756484439696,0.5434253790526204,0.4860507501756602,0.35227620980102553,0.1740880189298014,0.17885213296776512,0.3671485712881408,-0.10052600868957322,0
10:14:40,2,2024-09-08,86,30,-0.5204001188509254,-0.16814583906436487,-0.3973263434330126,-0.303706034042215,-0.09341576203671119,-0.09861425977981052,0.026113251711782547,-0.010034066246969117,0.19607298165921755,0.23395200631001004,0.22554147169173072,0.3294628002183207,0.36087941878061514,0.3437531802145918,0.40438186063489934,0.2404137048529612,0.17076131260290162,0.10896337750646894,0.06137318923120801,0.16073925322498342,0.19482689545260695,0.1696258609377334,-0.016109356773422293,-0.16883070324282723,-0.25736283374198526,-0.10923076198670004,0.1174716131742783,0.08275484307206601,-0.10607792050887194,-0.21017422539387193,-0.14748161490121484,-0.11308110529330677,-0.05597309101789412,-0.10653323188614894,-0.14635770068794018,-0.18471479595489104,0.032994655697291896,0.08278064621899321,0.11296868831120883,0.1022891475793475,0.14970989256610015,0.2914931810468702,0.12495699939519307,-0.010343010235470672,-0.12037743531076724,-0.16219414948977537,-0.23079231308807174,-0.27221556198249103,-0.30356134675186697,-0.26020800249342513,-0.13995330827552133,0.06153135570350678,-0.009677039485274147,0.003854449467466,-0.06760531065890206,0.059767963590949116,-0.0880740374902107,0
